video_id,categoryId,how_fast,amount_trending
128i_Z7tVVI,25,0,10
12LQF0WmX_Y,15,0,20
12QPCR13heY,17,0,7
12cQe3au4fQ,22,0,10
12d9NCCLKOA,24,0,5
13Iofewp1Eo,24,0,7
13WvQMOQubQ,24,0,10
13Ya85SlR-Y,28,0,4
13aW5zJ832U,24,0,11
13cIJVXZlxM,24,0,10
13kCtNNF2Qk,24,1,10
13nPSr_ESrs,26,0,11
13q-K9p08jA,10,1,7
13uJUMMP6Fg,24,1,14
144RTVMEqjc,25,0,6
1453ozBaGDI,24,0,12
14CV2EqZeQU,22,0,9
14_s_asZGeU,26,0,11
14ktyuQcU5E,17,1,12
14ldT35NK4U,22,2,11
14ultAJDYys,23,0,11
14y0tYdy-3M,24,0,15
15-VaG2jlXI,22,0,11
15E5MHYDd_s,15,0,7
15HQsp1q5qk,24,0,5
15QztJjvX_I,24,0,5
15RL1qG1jzM,23,0,10
15gif3w9zAw,1,0,6
15jkpia1vMU,22,0,15
16K6OF3xRYA,15,0,10
16NQsMnLsSc,24,0,10
16UZpGAFep4,23,1,5
16ejavnaBDI,24,0,9
16lIDQUsSZE,24,1,5
16uKKQZbWg8,17,0,11
16vo4VyH_1M,20,0,9
171KPKJ9Yr0,26,0,9
1723PWR2Tt8,10,0,18
1736w2kdn5o,1,0,7
177tAHdpyjo,24,0,16
17Kfw9UQiIM,22,0,9
17LI1HJFe08,10,1,4
17M2lMREaSg,24,4,13
17O8syx8M0s,19,0,13
17Pr3DhmExc,1,0,16
17QZT-mgcno,24,0,11
17RppQrgKOo,22,1,10
17pcL0dDyMs,27,0,8
17yJEYWslCY,20,1,13
185zSQVZVZI,23,0,9
18EgLKi5tq8,10,1,14
18M-UlFt6Vk,24,0,5
18OwRi0rVQ0,2,0,7
18tJ54MVaNk,22,2,6
197GmBQnzkw,17,0,10
19RT2PTGJ-c,26,0,12
19m8X0hDsMI,22,0,11
1A65qw2Tux4,24,1,5
1A6YmxOPNes,10,0,14
1AIFso7O7rE,20,0,10
1AKG9IR6pVc,24,0,7
1AT_Zhrqpao,22,2,10
1AVfDCdIErM,22,0,13
1AWfmN6b0C8,26,0,10
1AXDKONn8tk,25,0,10
1AeyGs92zjk,24,0,11
1ArfN-E9nHU,15,0,4
1AsVvvS-3oA,24,0,9
1B0Wj3okNvs,26,1,9
1BAfLkPnvqo,10,0,20
1BR7D664Qb0,17,0,10
1BXWpT1g0DA,29,0,5
1BZcKBosnZc,25,0,3
1BbtVG-91nc,24,0,11
1BdnTvFz5Bw,24,0,7
1BgIgm8AGx8,22,0,10
1BkuVeaS_YE,10,0,11
1Br0QJvFzXk,24,0,12
1BvHmtDOh6o,22,0,14
1C-KJcX6qmY,10,0,4
1C8xXXeP3K8,24,1,6
1CGIDcqEIVQ,22,0,9
1CN1qWvHmYY,24,4,10
1CdhPuqLRN0,22,0,6
1CfzUlvAQBs,22,0,10
1ClWl1Ix1Do,24,0,9
1Cr_7eSV0qE,24,0,7
1D698EwZRZ4,22,0,14
1DPgbmVvkKw,22,0,14
1DU1mh7qrKQ,26,0,11
1DWK_ir2lns,24,0,11
1Db81ooImrY,17,0,8
1Dg6GlDQ1EY,24,0,11
1Dxn_7G8Bik,23,0,1
1EL90Vlycj8,17,0,9
1EntBEVI28U,24,0,12
1Exe05z82fw,24,0,4
1F2FpLWY380,24,1,11
1F2rqUhJjVI,23,0,11
1FBfLiLvECc,24,0,11
1FDumWOfGgo,17,0,13
1FFrtrYXhh4,22,0,12
1FP57skH7Q4,23,0,18
1Fjr7Tbj1No,1,0,8
1GIwsvz5Vn0,22,1,10
1GbbAUQB-ZM,10,1,14
1GrWoCNsKDg,22,0,12
1Gu2epM_0Tk,15,0,12
1H1Mh5KT8LQ,24,0,13
1H1YCLIKuik,28,0,15
1H4KB4bDNFA,24,1,13
1H5x1n9FNYM,24,0,2
1H7Pf3O9kjI,10,0,3
1HBfRyC_s8k,26,0,11
1HHvGjurU0U,10,0,12
1HKnezfjd0A,23,0,12
1HcnGCSE6-4,24,0,10
1HesnepeVkU,24,0,11
1HwEeD2yTRc,25,1,8
1IO7_fSwPGw,23,1,7
1IVSXFxjcT4,24,1,8
1IYO3zA3y8w,24,5,7
1IYThXdH0xE,24,0,13
1If6cNwKL_M,17,0,14
1InSnXjf-e4,17,0,14
1Io62FvWT1E,24,0,7
1J9ABli6Tug,24,2,7
1JHOl9CSmXk,10,0,14
1JdqKyKXdc8,10,0,18
1Jlxt9537EU,10,0,11
1JqATqW2Dvw,15,0,8
1JxrcyZ-CZI,28,0,4
1K6sgtRRbnI,17,1,6
1K9Ug4EWIbo,25,0,9
1KGDNa7vQYU,24,0,15
1KIheS8LYn4,24,0,5
1KJkL0AcJtQ,22,0,13
1KK5noWr3y8,22,0,12
1KWcY-66EAg,10,3,6
1KaS85Y5Pjw,20,0,10
1KdANv11CKg,20,0,7
1KhO2xSOZR8,20,0,14
1L-C__pYylM,22,0,8
1L9d3NyIt2o,24,0,13
1LMz6hgQtBM,10,0,9
1M7pK_PZ5og,10,0,10
1MJBKuvt-EI,10,0,5
1MLRcx9eQQ4,23,0,11
1Ml4lpHA0NM,26,2,14
1MyjIZmsdsE,24,0,16
1N8rrmH7ukI,25,0,10
1NAyGSvVYtM,24,0,13
1NTBuPaOhFI,24,0,11
1NrGW_r64z8,17,1,13
1Nvj6Kl4wQ8,22,0,11
1NzIQtbwv8Y,26,1,13
1O5vTQR8EO8,22,0,8
1OR2xUauIk0,17,1,5
1OdFrz_212c,22,0,13
1Onz5950wrY,24,0,9
1Ot_oJ6ozSI,23,0,7
1P02-kxPCvE,26,0,6
1P5gxaP9ECM,24,0,4
1PAcbgzXvhc,24,0,9
1PbZmRm9cGI,24,0,11
1Q0SVnv_jwk,20,0,9
1Q1aBQwa4E8,24,3,12
1Q4bimul4DE,10,0,9
1Q76MJ9Fqsg,22,0,12
1Q8fHj1YHGE,25,0,7
1QD0FeZyDtQ,10,0,8
1QG4BAWeoB0,22,0,17
1QLH_Fe95GI,10,0,13
1QYBiNRu1ok,10,1,14
1QaUy1_L5Mo,20,1,8
1QcO0siJPk8,24,0,3
1QfQcd9FxWo,23,0,8
1RNoFZGXRcE,25,0,8
1RNvxXTTGYk,23,0,3
1RdE2VIrGPs,20,0,10
1RlmYLeknyA,24,0,6
1RsHY_mKLu4,17,1,6
1RyJ5y9k8-g,24,0,1
1Ry_LCNFi7U,17,0,12
1S-bwNEZTlE,24,0,7
1S-uDCDJNQc,20,1,6
1S5wZHqudFk,24,0,16
1SNMhaHq0kg,24,0,23
1SR3qC1jemM,22,0,15
1SmcB7olxlc,10,3,5
1Sn6W2cp1D0,19,0,15
1SnDoCYRZUE,22,0,11
1T2KTwGfejs,1,0,7
1TFm_7dJid8,1,0,15
1TLLfQ2QbAE,24,0,2
1TMQpSBq1qg,15,0,11
1TVH6hJnnFs,22,0,10
1Tq2Xaz7tTY,24,0,6
1Ttygy1wBe4,26,1,10
1Tys1AwgByA,24,0,10
1UWaUpE-KB0,22,1,11
1UmyDCyx7Oc,25,1,5
1UmzEqMr37Y,24,0,8
1UshuCw-caY,26,0,8
1Uudwo9J4E0,25,0,6
1VAn7CX_omg,22,0,18
1VKi4lM7AIk,22,1,4
1VPTAatb6mw,19,0,15
1VRSko51TEQ,22,1,16
1VaTka-iyts,22,1,11
1Vnyl6cCICc,22,2,8
1Vsvij3hRFQ,26,0,8
1Vu2rxGok9A,20,0,15
1VvHQ2GCLUM,25,0,6
1VwGdgPFn9w,17,0,4
1WEAJ-DFkHE,24,1,14
1WNWrADlag8,26,0,14
1WPVsp0qkwk,24,0,15
1WQoqUC5mh4,22,0,9
1W_PGwsN-ls,28,0,11
1WbA3O53Law,24,1,12
1Whqb3Z_wrM,17,0,12
1X0Jqvwugc4,24,0,11
1XIi9ofX2kE,10,2,10
1XJqtqRSFtY,26,0,18
1XLbvmh_Cik,24,1,9
1XNwGfByG8I,24,0,11
1XPpG4-7kqk,24,0,5
1XTh_up64R4,22,0,9
1XaWAOoBGGo,24,0,13
1Y8wyIFqsww,19,0,14
1YAkHy9JqQo,23,0,13
1YWkajkzJDk,24,1,15
1Y_Qrp3sTHE,1,0,7
1Ye7Wt0A_bY,10,1,6
1YglkcbjjpU,17,0,11
1YppdP3Npys,22,0,11
1Yq8Z5E7Rgo,15,0,11
1Z6CHioIn3s,20,0,12
1ZLu_aZahDU,22,0,12
1ZOmkpn4mGg,1,0,14
1ZT9b_rKij0,17,0,6
1ZVguHI_Vwc,24,0,11
1Zi_VWjqhbA,24,0,11
1ZkLpGFy3rE,28,0,9
1_4ycOoIvzY,17,0,9
1_GOlIqWxdM,24,0,9
1_VsbIFIh8U,24,0,14
1_oEM3uSdgQ,26,0,15
1_w1S2PdIIM,22,0,7
1aCkZ-q0s9U,23,0,3
1aKKUBv4hX0,24,0,17
1aYdLnVPhyY,17,0,12
1axcjbsRfC4,25,0,10
1aynXXy251I,24,0,10
1bENUw7xD6k,24,0,5
1bEgYMOgqPo,1,0,7
1bExPGA867c,23,0,17
1bP4cI2ZdLk,24,0,8
1bXSxy2trYU,22,0,14
1byXZnH_scc,22,0,14
1c2YuRPIKQY,22,0,13
1dECYyIabkI,24,0,8
1dM1haU8Unc,23,0,12
1dWsyXvPQlk,10,0,13
1dXHTp-W3KA,28,0,7
1dYjHtQzGWQ,24,0,6
1dowHUSDPdo,17,0,6
1dpuHes2qcU,28,1,12
1dvEsLYlVbQ,24,1,16
1dxNnJGEYKA,24,0,8
1e4-wfbD7jo,20,0,7
1e7B6WLXmlM,24,2,7
1eBOzCP-qrI,19,3,6
1eCbuqOKaeE,22,0,7
1eOpYRb_gas,24,1,11
1eUFz41UPEY,24,0,8
1eURLeNkG4c,25,1,14
1eWm7NwjGco,10,0,8
1efKhRWplAc,24,1,17
1ehcyfAE2Go,26,0,12
1eiL9uZ97FA,10,2,6
1epU4HHc9pQ,17,0,8
1fHEnbSP48U,10,0,13
1fIJFNusIhk,24,0,9
1fM-lztPECU,24,0,10
1fjg_kid2PE,20,0,9
1flnnK5H24Q,24,0,11
1g2xg6TfUZ4,24,1,6
1g5eEpt0lFE,22,1,5
1gDiDFpVQu4,10,0,9
1gL3NpyRbOs,24,2,9
1gNEUBM1ZP0,22,0,13
1gUvZw5KDBs,17,0,10
1gfBxtwic-0,24,0,13
1glXJwVtkJ4,25,3,11
1grs0Olyz4g,17,0,12
1gw8MtQNv_I,22,1,9
1gwLU3lX8jM,24,0,13
1gwhFHu32WI,26,0,15
1h3IO0m8ntM,2,1,11
1hCyPxPISDo,24,0,11
1hIAWjjngMc,24,0,13
1hIlXgnsQTM,22,0,8
1hS2mOmGIhM,1,0,10
1haAh_VDNM0,22,0,8
1hcdQixxJdA,24,0,15
1hs8Nds5FU8,24,0,10
1iFwoegulgU,25,0,10
1iJcNpt3ePY,10,2,10
1iQXYEpdjcc,24,0,6
1j-1O_H4nUU,24,0,3
1j8HiMlgpRg,24,0,11
1jPAXkW21ZM,24,0,11
1jWHtLlDnIM,17,0,11
1jdLd5aAqyg,1,0,3
1jzkEo4L9kY,17,4,4
1kF60cfhZQ8,26,0,16
1kYB2qzi034,17,2,14
1kkaIm4R4XA,24,0,8
1kl_rRXi_bc,24,0,11
1kqrWMpZKVM,22,0,10
1kuFz2i8VJ8,23,1,9
1l4TzBFcGa0,24,0,16
1lDPh8zo_uo,23,0,16
1lJzqJaedI0,26,1,10
1lgZJmSKvX4,24,0,8
1llqZbYrsnQ,24,0,12
1ln2j3EpWQo,22,0,9
1mEdPSCQpOA,24,1,8
1mMj3zVAaUc,10,0,14
1mb-lpS1XXo,22,0,16
1mjwZ2kuuxM,24,0,14
1moCa7np0Qs,23,0,6
1mrEWE6vnrU,10,0,7
1muS8teM6CM,17,0,12
1myrYL8ybzM,22,0,12
1n3QjqDhBwE,17,0,11
1nG4gT-hQrU,26,0,9
1nbasSZUhp0,24,0,7
1ndTTbxC-Ts,1,0,10
1ndu8pUQyAc,22,0,10
1nvnQcr3CqY,10,0,5
1o5XYKKKoqQ,10,0,16
1o7XR9Fi8Ec,24,0,8
1oJKp6LoQNk,24,0,9
1oJdkgkISwc,17,0,13
1oYWnbTSang,10,0,11
1oheAJldOUI,10,0,14
1osiWjznmJQ,10,0,16
1p2cafgpD1M,10,2,14
1p4dmi9ATNI,19,0,11
1pSRo0nAPyY,24,0,10
1pXuZuvzV2k,22,0,13
1pde9u4hGzw,25,0,9
1ppARCR-Pjk,22,0,6
1pqKLOI1Z9A,10,0,18
1ptjaC-89h4,24,1,8
1q7NjSbkJeE,17,0,9
1qBOkq2KuDI,26,0,8
1qNS2VhWQNQ,24,0,15
1qYwHwnPjkU,24,0,9
1q_yRomGZzY,20,0,13
1qcGIa1Fwmo,10,0,14
1qmhaqBZIZg,24,1,16
1qp12Hc6sZo,25,0,9
1qySeqlQfJI,24,1,8
1r0NT2dcd7g,22,0,14
1rINEpRRObM,24,0,9
1rq6_mM0N-0,23,2,10
1rvyHpoJVFM,20,0,9
1sBDI6M6Cf8,17,0,8
1sG3zs1K7-Q,17,0,13
1sJC2MidUC0,15,0,12
1saa0D8xAdA,17,0,15
1scbHXpB6OM,10,0,10
1spDRmfSNUs,24,0,16
1sy_hd1KzC8,20,0,6
1szE5t1TlB4,19,0,16
1t0iJ7F_k9Q,10,0,12
1t8Hm5H07Uw,24,0,7
1tA9sr5e6GM,17,0,8
1tAq08Qi2Yg,15,0,10
1tBJZFIw3RI,26,2,9
1tPDG11ACMs,22,0,14
1taAjNA4UTA,22,0,14
1tbIfUJfINI,25,0,3
1tjik0yCTkw,24,0,7
1tkdmY7sdUc,10,5,5
1u2wvNjIY8w,24,0,10
1uBxgJtf4K0,17,0,20
1uPGABWX9BE,19,0,15
1uSv4p5A-VU,24,0,11
1uT4x64tuBE,24,0,8
1uWeJMamJDM,22,0,11
1uXdAMU6J9s,22,0,11
1ud8o-zPJgo,23,0,13
1ulChc11CJM,10,0,10
1umHFX56l8c,17,0,13
1uvfp6WFw7s,22,0,7
1uzMtHt1QBI,28,0,6
1vBKpUNbYFo,22,0,7
1vkKlQr2R4U,10,0,15
1w6KC7GqE6I,25,4,9
1w6jCZqMzf4,22,0,12
1w6tfq2GjmE,19,0,14
1wGOHbcQKIc,24,0,14
1wOfvSnJ5EQ,24,0,12
1wQQYX02vxM,24,0,14
1wVMYd0R77c,22,0,11
1wXiJ01Tce0,10,0,11
1wZUlOUjEvg,10,1,9
1wbWnFOWpYo,24,0,9
1wiHnPKmNfA,22,1,10
1wvz8Rs7dgc,10,0,14
1x0z4785FlU,10,0,11
1x4moQNvG_g,28,0,8
1xFGA9f867c,24,0,10
1xIGnaCvUOM,26,1,6
1xJehAZouQw,25,0,14
1xXrO5wv8Cs,22,0,11
1xl3hCGHYBI,22,2,11
1xmVmxnpT7M,17,1,8
1xvbiArDJck,24,1,12
1y3QmazH2aE,25,0,2
1y9ofd1oSmA,24,0,14
1yHtPUGrDlw,10,0,9
1y_4_JZ29c8,10,0,11
1ym9bdAz1ow,20,0,5
1z0kQKVlMRg,24,0,12
1z4NjPc4_i0,22,0,11
1zAVX4LcuG0,24,1,14
1zWY1hmrpws,10,0,7
1zdKI4uxcHA,26,1,12
1zg5eNc4y54,24,1,7
1zr-Z09cI-g,22,0,8
2-DLNmhyVCM,22,0,13
2-EhrU4cJvI,22,0,9
2-FGIKevLow,26,0,5
2-_GfXfv-c8,23,0,15
2-hcOpwhosM,10,0,7
2-hnCCCFEM8,10,0,13
2-xYD4HghnI,25,0,4
2-zhlydyHcA,24,1,5
20LKuMK0aZg,22,0,10
20RHBoc0hYk,27,0,13
20UDVTmxupo,10,0,12
20YoaN7KUig,29,0,8
20mMVe-gEPs,24,0,12
20rZf2U49Rs,10,0,8
21AeMKuvu5s,22,0,11
21PbfdSOsx8,23,0,8
21TmGchVXRA,17,0,9
21f-V1DMgCU,24,0,11
21lofuOC89U,22,0,17
21xEpLTJQx0,24,0,7
21xeTHEuspc,24,2,10
229AALYeH90,20,0,18
22VOzqS_9ms,10,1,12
22YiIccOCq4,17,0,10
23J0W1MAsAw,17,0,13
23Ml8KYQhhE,24,0,10
23QQ1ru9YQg,24,0,12
23lccmx4KwI,17,0,5
23zwMS77gFI,17,0,6
24-xEdBRM9s,19,0,14
24iEAmpWn-0,19,0,12
24k7fsKLUB4,17,0,12
24pcgZCPc0g,24,0,5
24uGJMhUzSA,20,1,1
253QTHbagRg,26,0,8
25DqMhgn7gU,24,0,4
25LSs88LBlg,24,0,3
25VMrK1jbAg,24,0,10
25WjNMjyTI4,22,0,12
25WsUnt_kE8,22,1,10
25ZUNbsvCoo,10,0,16
25bsCHikkh4,10,0,14
25qj40QMXnw,24,0,8
26h1hE7M0UQ,24,0,7
26kvVw-Enpk,22,0,10
27O4UMDNCIQ,24,0,4
27fiV_o89v0,24,0,1
27li701pBiI,24,0,16
27wPeH-3EAQ,17,1,9
286sJ-TNOrk,23,0,21
28BnYmjMnAU,25,0,6
28FMtuzXph8,10,0,12
28JUmE7cI9s,17,1,2
28KMdEMxP50,26,0,10
28WEkKDnvf0,23,0,17
28fitgoRVxg,24,2,4
28rqoFURuMM,24,1,8
28uyyE91BkQ,24,0,8
294Z8yobbxA,24,0,12
295e_JPor54,10,0,10
29Z-Dg4_nio,26,2,14
2AcAkKxbUtg,24,0,11
2AcR2w_y8LI,23,0,12
2AlFgPhpXeY,24,0,14
2B0zgXbnios,26,0,14
2B7O7g9xMek,22,0,8
2B9hEBHkTmY,10,1,9
2BFvvdH3eWI,20,1,11
2BUR6xEKdk4,24,0,8
2B_B-3zZ4x8,2,1,4
2BenmzbNG3A,22,1,8
2BwFBQBD268,24,0,12
2CB3tkfLxfQ,24,0,8
2CGtuw87Uhw,25,5,3
2CKOdcBkhRs,10,0,7
2CTRvwAoZ0k,17,0,14
2CW4eKfF6wI,25,0,12
2CYbIHIlBZA,25,0,12
2CZKZ7dmC5M,20,0,12
2Cmhzo-atDk,15,0,12
2Cx-E52cjHk,15,0,6
2DJle5Cts7w,1,0,10
2DKJO8YBWas,10,0,7
2DLk-I-jDUQ,10,0,8
2DQM0p7fi84,24,0,8
2DYthNP7iSA,10,1,12
2DdUJDPT0oQ,10,0,11
2Dw8ZjXZ4P4,19,0,9
2E8eKW1sEaQ,24,0,13
2EGj4MW1XpY,25,1,3
2EIQselOfHk,24,0,14
2ErtcO2XuYs,23,1,5
2F1DQ2aaDQI,22,0,12
2F7GjO7_fm0,25,0,16
2FAbfpxlH6k,10,0,8
2FOrZvdv-P8,24,0,13
2FjHqcWeO6U,24,0,14
2Fjqwyy7rtQ,24,0,13
2FqaIoVj96o,27,0,12
2G4_R02sM28,20,0,13
2G9QJNO6K1I,26,0,15
2GDaJcpOmVA,24,0,14
2GZ4uukcNHY,17,1,7
2G_7NBleQCw,22,0,11
2GjccEYovFY,24,0,7
2GkACTQmnug,25,1,6
2Gpdu7BWn0M,17,0,4
2H0duKgnYgE,10,0,12
2H8Kw9sO8YY,26,0,11
2H9YpUoOHkg,20,0,13
2HL0DbMSjgs,17,0,2
2HcVZm_4qAI,10,0,12
2Hk_PjpScSo,23,0,8
2HlSwKWa4tI,22,2,11
2Hm7WRmRuCs,10,0,8
2HmbNYpmxsw,19,0,9
2I01Ys-HoJc,24,0,7
2I3lUphL3pg,24,0,4
2IMNsJGD95Q,10,2,8
2IQ5UrHkDjU,24,0,12
2IRJbYdJmfo,27,0,9
2IkoKhr6Tss,10,0,12
2IwRiXvYUfA,22,0,11
2J8NzB9FCHs,25,0,5
2JCtM21W6Yw,17,0,11
2JO3NYg6Bt0,10,0,13
2K6Fw7iQacg,22,2,7
2KE2rBwjVsg,24,0,7
2KKuUufhAt4,19,1,10
2KO2pdf5FcE,24,0,14
2KelwI2Ag28,23,0,10
2Kgn13p8kJg,27,0,7
2KnaCiB9ZHE,22,0,6
2KqafiZNDI0,24,1,11
2LERnWvyLIY,17,0,14
2LJrARDBazQ,25,0,3
2LbYYBfz0EU,24,2,8
2Le6iHSfZqU,24,3,10
2LgNL2oXk8I,23,0,8
2LnCaecCDd0,24,1,13
2MODeFrjuxI,17,0,16
2MV3ZQ7EW0E,2,0,10
2MdBxSESEzQ,1,5,9
2Ml70iw7m7w,24,0,6
2MtjHPLiQNA,28,1,10
2MzA8p4WRCg,24,0,6
2NEVBW3eQm8,10,0,8
2NOy6kXCSu8,17,0,9
2NR4BgNfiVY,10,1,10
2NTNCtpIYrs,25,0,5
2NjskiftDuY,22,0,15
2NnT9cUhpH8,2,0,9
2O66K_dtfiQ,24,0,13
2O9CJgQ9OBg,1,0,11
2O9NYalOEI4,22,0,11
2OC0IZvHeiY,28,0,8
2OJWtjsUEJc,22,0,12
2ONTVf8E3Mc,24,0,12
2OikQHSP7PA,17,1,11
2OkDEdmZ-f4,26,0,15
2OkkYvHagt8,10,0,7
2OkreOyuRuY,22,0,9
2OpzGtjBoLI,25,0,8
2Or5f8yUd1A,24,0,11
2Otvm9cXQXY,17,0,11
2OxT5o_lRYI,23,0,9
2OziTOyb8nU,24,0,7
2P997RmZRU4,10,0,12
2PIotK96UvI,10,0,11
2PWrggfuqyo,24,0,9
2P_2PwDzMG8,15,0,7
2PrRN9mDiZo,22,0,9
2QArZ3eHsM8,24,1,15
2QJEc_qc12c,15,0,8
2QSAl9BH3Y4,10,0,12
2QVmN9y1Ma0,24,0,15
2QnA6ZXS3a4,24,0,11
2QzcrQZIUcY,26,1,6
2R3uBI-9mls,23,0,7
2R58c-Zn-Ss,24,0,6
2R5fvARdK30,24,0,9
2R6gtTWmihE,20,0,12
2RFQ7g13PoU,10,2,14
2RIUp-5rcK4,27,1,15
2RNLQftXbFk,24,0,9
2RRaPU7GEQ8,24,1,8
2R_S5TgDWMY,10,0,11
2RaUoczBxXc,24,0,13
2RvC7bbUbLw,15,0,9
2S7s2CSjXMM,17,0,3
2SATljljXCY,17,0,8
2SF07q9u7FI,24,1,4
2SHffihOlF4,25,0,7
2SHg5ASsTN0,24,0,16
2SX2yNTLvNc,24,0,12
2Shk7iM7yyo,23,1,9
2SpMUscJUV8,17,0,9
2SwG7wa0EBs,24,0,7
2SxaV4VG-N0,1,0,8
2TJ97ubgLp0,24,0,9
2TPu7ikitr0,24,0,1
2TguurzbbBU,26,1,4
2Tn86bjAPD8,17,0,7
2U3rDZN8pMc,22,0,7
2UYTYvQBt2M,25,0,10
2UcdOhYttlY,17,0,12
2UiKGzBCJoU,24,1,11
2UjhUa1KKiI,24,1,18
2UlASdejUZk,10,0,3
2UnqEg8XN30,24,0,16
2VEgWZDqJYw,24,0,11
2VI0l_GU8_w,1,1,11
2VId4fOHH3Q,17,0,1
2VMpUb3_DmA,22,0,12
2Vb59Rh53c8,10,0,9
2VbsJXo6Z9s,22,0,2
2Vu4mHSRcZg,25,1,6
2VwCwJwytRo,22,0,15
2WGUGHtMCmU,25,3,9
2WR5Zkm9JBc,10,0,11
2Wj273KDGfY,1,0,5
2WkAawDON7o,24,0,10
2Wln8D4CgeY,17,0,6
2WwrcWL8nag,17,0,11
2X9Ct11lwQA,17,0,5
2XMqTdV0ZIs,22,0,16
2XuIC2GF9mg,24,0,9
2Xw2hjKPTRY,24,0,8
2Y3cIketwmQ,25,0,1
2Y40Ma6HXbw,10,3,6
2Y8hIf4ci3Q,25,1,9
2YGOvr4guCs,24,4,6
2YH8JDXYtf0,25,0,3
2YW5R97Hxf4,24,4,2
2Yw8lKEzJmk,24,0,19
2YyFTqb8S5U,24,0,14
2ZFJYy1f99M,24,0,9
2Zy5KtCHcjE,24,0,6
2_9I1hBjeTU,25,0,11
2_AJ4dU-1ok,19,1,15
2_F0TSK4P9k,23,0,10
2_QpOO9Lhxo,26,2,10
2_ZnXJgwL1I,24,3,6
2_bYmGClnxk,17,0,10
2_gUtv5uw7s,26,0,14
2_mdsuxMtsc,22,0,9
2alPFklsP94,24,0,1
2b8JtDgSckQ,24,2,14
2bBCbhwxUVU,10,0,16
2bxJ7ZUpA2o,1,0,17
2bzXdQ3D7lQ,24,0,11
2c5qqx8KVcU,24,0,15
2cFnfD4iZzM,1,0,12
2cmCHIQoRzY,24,2,11
2ct6EyHMs8A,25,1,9
2d0fRW5_xSM,20,0,9
2d6NZ3CL1dU,24,0,9
2df3HMPssBE,10,1,9
2dis2nOET5U,17,0,17
2djeHb3KOrE,17,0,2
2dmZLhS-inY,24,0,14
2e-Q7GfCGbA,10,0,15
2e7e4jSZAjk,24,0,8
2e8CHXBZwRw,10,0,9
2eVl8K-oR1w,24,0,2
2eYdgSQFzHo,27,0,4
2ekjLkzUPsw,22,0,11
2fDzCWNS3ig,10,0,13
2fGI4viR-OE,22,0,8
2fNO3wfYajs,10,1,16
2ffAtA9zXAE,17,0,9
2fo8LWMVEv0,24,0,5
2fogASIViNQ,22,0,10
2fuLmNLAZso,10,0,15
2fw5HIDQppI,10,0,6
2fxg1GdkhxQ,24,0,11
2g2lou82UXo,24,0,15
2g3voeqIJpM,20,0,16
2g5RFMaEL5M,23,1,12
2g69VvM4KNE,24,0,15
2gQzvV_yGMM,23,0,8
2gZnIKoXFf4,22,1,4
2gjE4f3qf5M,24,0,10
2guDq70T_8w,25,1,5
2hOmR0mT8-o,24,0,1
2hhtsgPUbWA,24,0,9
2hmTZmvR8b0,22,1,8
2hrXiQZCB8Y,10,0,7
2htxgmZzUes,10,2,13
2hxs5jchRVs,25,0,6
2i7_GD6AP0k,24,0,12
2i7fcJ10FFY,24,1,12
2iAP7OG3-4o,22,0,8
2iC1SIWJb1Y,1,0,10
2iCx07VLhWs,24,0,12
2iPt8yjAbbA,22,0,5
2imHBgFnPT4,17,0,13
2in-CHykGfA,26,1,10
2iqFPCBjKw0,22,1,17
2iq_CmEXSZg,22,0,10
2j9nnp5cxAk,17,0,4
2jENR68628c,25,0,4
2jZ4G8ZdUdI,24,1,10
2jjfAzGCq4c,22,2,6
2k2MX4hAd3s,24,2,8
2kRMfWK11W0,19,0,19
2kTAAs-vlHI,17,0,13
2kWfWo8_7vA,24,0,12
2khHTWFzoec,17,0,12
2kiUTy0VM0w,24,0,14
2kuOJtPgHLE,23,1,5
2kv-dxbSefA,24,0,11
2l5Kz1RJLRg,10,0,6
2lTN_tCtuq0,10,0,11
2lgjSz5hilw,22,0,10
2ln-NngO1wI,17,0,12
2lnd8gWKFg4,17,0,10
2mJwjMCXdvM,23,0,8
2mTTKgsMBzQ,26,1,14
2mYGh268vmA,10,1,10
2mpHO-GALuc,22,0,12
2mxBQO8oYME,24,0,7
2mz61WGl1A8,22,0,13
2n-ig8mX8Ik,24,0,11
2n0n69hRLHM,20,0,8
2n2pcobA6DI,22,0,16
2nAxGak9DlE,24,1,9
2nIO34btw5Y,15,0,12
2nfC8rxsG3k,24,0,13
2npIhsnAJfo,23,0,9
2nyGJhSa3hI,24,3,5
2o-7UzxEm5s,25,0,14
2o0a1yMcZl8,23,0,11
2o5ltG7kv_w,10,0,14
2o8IOpxrHXo,23,0,13
2oAXwkR-Pxk,17,0,3
2oHt9GPYMUQ,10,1,6
2oJPK99d3B8,24,2,7
2oNgE1k4-P0,19,2,5
2oWHpAFOQyc,22,0,13
2opCTnU-RY0,24,0,15
2pIwngeQbV0,24,0,14
2pTspR3TkvU,22,2,9
2pi-PKzkwtA,23,0,14
2pk_WVUDw5s,24,0,9
2q3VylnH1aE,23,0,21
2qCHRU0c_S4,24,0,8
2qGSLEi2WAA,25,0,17
2qaFfiuUpXw,24,0,13
2qcgNuSNlDs,22,0,7
2qhjXxwRH88,23,0,5
2qrk-B89-90,24,2,16
2rDVN_u2IR4,24,0,12
2rLgPx3A6cw,24,0,11
2rNEQtSk8M4,24,0,10
2rPhaZrjdXo,20,0,11
2rcKpY-4QBI,23,0,5
